A,B,C,D,E,F,G,H,P_A_most_likely,Label,P_A_noise
0.6803981577113885,0.897966048846914,0.1752134171292472,0.5605307794994364,0.49611424611578825,0.11225025182084036,0.18561913873926172,0.5487871096956417,1.0,3.717117123736774,0.5771056953126819
0.1916526129125644,0.7669255655564929,0.3514117867772395,0.5018885176764991,0.4932156498622098,0.24850023634996676,0.4339974076373827,0.5535955800174072,6.0,4.030875101781562,0.5460677369849761
0.09396367733046274,0.9591147449834196,0.8046804966734865,0.5896171271751373,0.8813924645412581,0.9806823096164631,0.5232217751704735,0.6141960692885982,1.0,4.852696718172078,0.5317779577500338
0.5410072183532464,0.6762162234744277,0.6428302275668775,0.3984663444266271,0.8063245048726171,0.3636488369446037,0.6705104622131043,0.1946083187291583,7.0,3.736047564686462,0.4593932337138437
0.28779584087832144,0.08095439116932523,0.9656567227738239,0.3816642802245843,0.7928741537624487,0.25778842448818395,0.9943813308788837,0.17929812218975683,6.0,3.0549529650134,0.5889382329891142
0.3193372636416383,0.2761388031190548,0.7509174827615626,0.1248348421662141,0.9513344949450853,0.2648049526553695,0.5017705892595417,0.6495787824499661,1.0,3.2626153153712103,0.501902819159953
0.5687443946355515,0.16445653419953854,0.7661985540951737,0.613124836303076,0.8657932830238513,0.6075122467921991,0.45580961160414346,0.10308747089199277,1.0,2.9592767767627413,0.46057759883892496
0.19535407429938922,0.20030067859994127,0.7907957811130698,0.11895350874084798,0.2863313861028586,0.7614302882636843,0.47169459657246005,0.35412598623460856,4.0,3.379669021169378,0.5265313980200125
0.5729704241011102,0.40164963754024896,0.5463402238256477,0.5367082406145236,0.649830179713332,0.6551854251460333,0.24492740442145522,0.20609751300322465,3.0,3.4833512804224154,0.5893014365704805
0.13869812385220193,0.871399863437803,0.7665018018936177,0.14512905370692486,0.5276229685035869,0.5029534932728345,0.9824837422565842,0.24206512224342158,7.0,3.820123645858292,0.43083192832808426
0.03572844285260213,0.4853908093334348,0.1515248738996431,0.023255223961028637,0.5578768354864767,0.6903367236577275,0.43809302295061414,0.16476594301787684,8.0,4.455717349715707,0.4547520890163195
0.33268576483558854,0.03616698218544312,0.9440271935511624,0.8517133148965507,0.7478688440176459,0.5146891127727576,0.3968699996409204,0.23865745500157087,1.0,1.888880887371362,0.46903749246770604
0.4679352564077961,0.23325512440968665,0.4806634178987079,0.5973847652853845,0.9192580523189363,0.4488202381833526,0.631257285982717,0.7758655500895236,8.0,3.7872144754774513,0.5048686507055037
0.0013281112286320784,0.720453820958356,0.999115604828773,0.8474398476304514,0.5170506078234192,0.43708337639809103,0.5860560156082225,0.06538797910204519,6.0,3.6376023800655357,0.5637502125944819
0.2714008589489121,0.4163984886184846,0.9729376530110467,0.719268129745669,0.021575189316694665,0.46851793413574694,0.7319386750117146,0.6930123097987995,3.0,2.984934839357801,0.5638641541670067
0.34295765035603765,0.5351099244356025,0.06157367819668702,0.7124868982298173,0.1662932279395285,0.9110206173680725,0.8068856485804805,0.5097212158381111,7.0,4.2007888902600925,0.4009761242960006
0.7766105125143902,0.6586938322015511,0.7947278981029741,0.015512867870678737,0.7620013048900319,0.014022080138008763,0.8274132389290454,0.1430823120250203,1.0,1.5431846008873156,0.4908696357683499
0.9985217484304199,0.5611149010927367,0.254531861203649,0.6741131824677021,0.9269672252105607,0.7520274255256026,0.8315571552015919,0.4396326074103153,9.0,5.579813652794767,0.5786554374536433
0.5574666926464014,0.6438021151079568,0.5567529347634964,0.13017792932297856,0.10512974942237796,0.9475539071796351,0.03198463820344333,0.9159050347150031,10.0,5.2525070224282615,0.5094389192020176
0.23090430856862088,0.00400381149056217,0.9882238270826951,0.09926740809815293,0.8736417511670879,0.24184651083171482,0.8822289353372821,0.2516083161492102,1.0,1.742764449223327,0.5205488198304472
0.021233833609700103,0.5454276071344358,0.9851162090250026,0.8450665364822889,0.7313317587764951,0.3916056378793169,0.5021907924407772,0.27176108617516925,1.0,2.003276497208731,0.5169878385374757
0.6535533319051173,0.2884592958239166,0.026583670017886418,0.22488588985720992,0.12971156639533,0.14404857379053015,0.20715873644871385,0.8145429306043139,4.0,3.6895719895905597,0.421277020694324
0.4856749082449586,0.9925601438202567,0.6418642548437642,0.22920666831253023,0.9669647650165587,0.3556170614477464,0.6660596445182678,0.8124724733960841,3.0,4.412375048520616,0.44414648555754194
0.894430172585684,0.20239611054802498,0.9999989779630061,0.12730360743496827,0.8229928797275662,0.1804352750758319,0.8590289923612866,0.8981520514933964,1.0,2.386874714068,0.4671961441348457
0.18885939564797338,0.4903385184173136,0.6217966599004912,0.27899349688303965,0.1276159294254008,0.18939365119330875,0.9233480110560149,0.44616604898896717,3.0,2.7427310284279356,0.5867596345086495
0.9960953017440854,0.671751171487524,0.6653481232680404,0.35696143939126734,0.11928299458471503,0.45044641548316333,0.9518314494855319,0.45422508839713027,1.0,2.46650851047862,0.5089816231034214
0.7577457739065883,0.7041639365231106,0.690698455492944,0.8059489868336528,0.6829955695073386,0.33514774982789897,0.7863111972684228,0.21886597525358642,1.0,1.338798804857807,0.5033583666854999
0.9097893202144868,0.48745451881954394,0.07428448720737191,0.7794125839181465,0.11736798608538479,0.48333955127806705,0.34885439383790395,0.257421057346472,1.0,4.324017038990448,0.5368076403177484
0.12902211824309417,0.8246810291833652,0.10872383663353802,0.5505586825833193,0.08790417652317595,0.8205760000608596,0.4839996495666906,0.6193065408986208,7.0,3.8104296321361844,0.5113121569456976
0.020485137883273885,0.015144032501977267,0.763326031234214,0.05018705655016764,0.9673291657142624,0.8732066681610705,0.8692248743620532,0.797482665481355,1.0,3.239602429640287,0.4609642487705209
0.5063132764482265,0.44487255762984834,0.8687025501661215,0.6070547197689966,0.2634849736797157,0.7235370116226534,0.9149039892750559,0.9829428791289208,6.0,4.3609351538978185,0.4845177594794552
0.6918847174912235,0.9349416422537505,0.015219100929006246,0.9568000482421759,0.08850954582299231,0.7100459225869128,0.9168016702271513,0.752930223805362,7.0,4.569655734856571,0.5751112393437587
0.9866347499577792,0.6870376779223002,0.6205620930117913,0.3800674038012073,0.9812987514555644,0.5033567913106559,0.8373922650439983,0.3048201563440963,4.0,4.283570733853456,0.4975627520063735
0.6888146099324942,0.22251977619538788,0.09553660076017456,0.9819014776838861,0.7750908927525604,0.9408093702463839,0.3157199310046551,0.839581679541242,1.0,1.942722637740225,0.5771100038811642
0.59900423010076,0.7225890782432393,0.7917201402483651,0.14226658367903222,0.10569521465124476,0.989662769845806,0.23633050539483724,0.09576868749390977,10.0,4.965439780515615,0.5649791966625343
0.07206511181920583,0.6024418194221779,0.6397031665577629,0.7425301943183771,0.8097069687682482,0.33932120687981016,0.004534117666218029,0.4893667918862262,1.0,1.6478600496193774,0.41621026773863395
0.7831572053543415,0.37817111881436904,0.8133216431243493,0.7279180254056719,0.3815724015696149,0.8034603531341273,0.47846842391164357,0.2568294538238344,5.0,2.8821109588673917,0.4902271595307956
0.23052406585471497,0.30073265394351056,0.7049932637305231,0.7402821271865452,0.2822398576550561,0.3342473388357824,0.45125432641121177,0.4408117714973879,7.0,6.180803356555758,0.5722834008475048
0.9476943480692971,0.8930354286436075,0.16379389200188632,0.8649938898045574,0.2664254690056209,0.9947075086224659,0.16102956227899423,0.13043661687703967,10.0,4.755102826263306,0.5821529671352468
0.4825143664673043,0.61218209465764,0.30521232771224205,0.27227888456661675,0.7339166123878679,0.707850330007401,0.3838910059660161,0.5535001793024683,4.0,4.225657005061149,0.5706508394010533
0.39143206446948564,0.05846616703079677,0.6143857838285515,0.7197521843347509,0.5610062469866033,0.6485580097787987,0.19596669464721572,0.5617088611815438,9.0,3.885653735336231,0.43564398990882036
0.04991625608456618,0.8831034624118573,0.25194477171814167,0.16003220723513045,0.03622459943850809,0.09356868695382003,0.20272307438727166,0.8136681181563261,1.0,2.532167534007972,0.4916436535045396
0.1466846278263796,0.11833709171642004,0.19237996483428665,0.16730406660979136,0.20558458449472794,0.9697709265291767,0.011209567861540481,0.677669563024457,1.0,3.928349675704778,0.4081385143799754
0.027923237477309404,0.504901433655272,0.4380776989010212,0.8100386755581496,0.022466569497860855,0.9709387074072686,0.4393506198683309,0.26102810408229526,4.0,3.1300953968456517,0.5344010169322919
0.5300810274938992,0.8498429285287389,0.1143218593554941,0.5485276118167792,0.4547198574229473,0.7491528192378354,0.5955451493630355,0.8672244185667142,2.0,3.2361968482281562,0.44025122188477894
0.7911239828116646,0.6493946636782127,0.19807591353075027,0.26446616554941915,0.8005482093349163,0.27556666433021515,0.019496336385748103,0.07349872878925334,1.0,2.3879433159966603,0.47903899909165815
0.3384432513301977,0.7297316223436519,0.9725306488834412,0.9342752168246556,0.827585361769967,0.7955333220436456,0.46562990152310557,0.4314357310883291,4.0,3.455799411755747,0.592702810046979
0.9088542091648902,0.6922619572974338,0.18233526765722174,0.5695022985717719,0.13147232870451264,0.2172302701679526,0.7190278170912735,0.08801522588658828,1.0,2.3179829935270884,0.5234801989836181
0.6282535774431617,0.412583824090053,0.15391267383906881,0.05715939958104843,0.8507002354937397,0.8005182498321025,0.16529090250410206,0.05851390521173705,1.0,2.7279863977704126,0.5801970297750831
0.16346350015401645,0.262002088319261,0.4752409953255604,0.6788254403389099,0.4812117460376919,0.3353452046614056,0.08910390123520795,0.35534345362033026,8.0,3.0029661624406807,0.5596565195258725
0.30359165371650954,0.7540316571758887,0.4859648423697772,0.7686244147255457,0.06964556878532391,0.3145445128693659,0.6465669254242895,0.6561844370128534,1.0,1.0012092436231133,0.43689466370211294
0.8399456892588436,0.9444622915437507,0.31033759051527987,0.8832344246284726,0.37222476375370606,0.21425612352189893,0.9353763400665137,0.9776456439775566,1.0,2.830006308388709,0.5494225356071292
0.015820960116649463,0.4721295807551631,0.730759972022641,0.5316129607217595,0.680385772510494,0.8770400596449471,0.9320979278394012,0.3891094097663359,1.0,2.8833018073762,0.5871096030239673
0.6529649614191606,0.9709529411055156,0.03992942503507835,0.2704421769228349,0.6932653331209465,0.5915702846885577,0.17954342846126214,0.9768210609896447,1.0,3.7123934394580154,0.4236968307805353
0.28997645085595236,0.6340559350227405,0.5956994791327158,0.042719604628562724,0.6065251395561675,0.009697502224585541,0.3269910213836439,0.32040619610920396,6.0,2.8132843582121847,0.4457369079312836
0.30308054531496864,0.11241582187748766,0.013485174949165568,0.5461829324478717,0.42053805847981507,0.44698980529873655,0.8032331728976587,0.21586411359179247,1.0,1.574964227451968,0.5476550493152361
0.37903414987556316,0.4735491838392447,0.26887601871301803,0.45781392291702305,0.022584600398213528,0.5641189627977822,0.756466630545705,0.22126288579290898,1.0,1.6681689597178737,0.4539054385903812
0.48293496421283555,0.35924203459627047,0.8091077751001926,0.6312170864879513,0.9341642957440547,0.27719134970778236,0.29159623388854916,0.6515422158173093,2.0,2.2830323031513973,0.46342532682098925
0.2774853766496418,0.5668437005366569,0.538080147384759,0.7236035341149041,0.6811367402402141,0.7684069550226741,0.8696578066439676,0.8506106433735587,4.0,4.093117522861877,0.43842046148278413
0.7574744139163724,0.664861210109815,0.5794526936223479,0.25402126571956096,0.9873058263554337,0.4425825183823183,0.8281449269505742,0.9348351877750648,7.0,6.817134960687293,0.47787307562527936
0.019505723956434018,0.3971755372998421,0.8703410274409674,0.4933403519143835,0.1560060949507205,0.7800205542861451,0.29176449107629,0.165729594655597,1.0,1.5136800190846214,0.5902907923962698
0.8350641022374943,0.2451845729091202,0.005991238422797807,0.3858123379972648,0.587361081601108,0.9883962225432625,0.12715845753223198,0.3209986382053993,5.0,2.0518163384222285,0.4179916639005118
0.3560993139653439,0.5373414791396908,0.21513807875833668,0.2606683414894322,0.5962033558366141,0.7341338654867696,0.010234009320331139,0.7039950156938376,1.0,3.9214250925507432,0.5703069399115499
0.5932008722835967,0.5409114357327267,0.6687265741643612,0.29558935234547923,0.7443914609589958,0.5855955103460354,0.10682607907190178,0.24775860531824034,2.0,4.376642922529866,0.41322542687829344
0.8933298995890241,0.04404674934296404,0.891118397426257,0.40904263797630325,0.42707419625281207,0.1582850594277857,0.25924927421120847,0.8443023447810404,1.0,3.035000047227205,0.5942065200419338
0.22451148399236553,0.034181423888846485,0.06950670692249372,0.8996422634392734,0.5383283310653774,0.7679827306915321,0.12823493477024084,0.6123704788137436,1.0,2.5256015232323645,0.46729537651144226
0.1479723465152748,0.31947541149635017,0.13110079822441445,0.26430270771474673,0.7107121672662693,0.5652362971696926,0.5866640850951627,0.7291313413735888,3.0,3.33174979329069,0.5830869894977739
0.776391247587757,0.4670439838789311,0.2683093147079504,0.8815750720948765,0.07334802880743496,0.7426807325701316,0.25265681754073466,0.761184039042541,5.0,3.6759969971662483,0.46027177988395196
0.3529427740639801,0.7024842150716684,0.6133375636042303,0.8533421792201097,0.9361740475117357,0.20858200912348546,0.338825363693561,0.35167827064425605,9.0,4.405781443461118,0.510838218097206
0.7116431007252135,0.9715702279087811,0.15936657562841305,0.7932845853578274,0.35980652228381593,0.21144664498961052,0.4036654473420801,0.006255216371671701,1.0,1.688525579867842,0.46664546220964104
0.1618167102713035,0.3902823326020297,0.7689023665416371,0.21987542338312538,0.7548228305332036,0.08768958674541305,0.8424819239344412,0.3457926296884679,5.0,2.277026206043626,0.4511672414553301
0.3058693822805064,0.6689200520895907,0.012814298764115994,0.7213441494706065,0.2913850669772421,0.624866829029245,0.2097555293399379,0.7180352142537132,7.0,4.660400984795551,0.4486825825808445
0.4213894689144244,0.938371307075932,0.3899765131251466,0.3555908835473389,0.6800572423930556,0.5513382590624145,0.8643315997550072,0.48665444185591833,1.0,3.6978264575589677,0.4783328200992265
0.9823356008056408,0.8227478530648898,0.48232737881739485,0.8257799206056419,0.5239559929997873,0.6978430594824871,0.5598086274231218,0.34315372849295533,6.0,3.591407660809237,0.5157579674722894
0.856704910129729,0.5038332517384034,0.3345063585452813,0.7244295893554673,0.1540648639544706,0.7751605093511904,0.014157988102546315,0.16258637907080686,5.0,4.137621582418308,0.46680502056796547
0.9547212220674839,0.47933761045178436,0.12062484948839292,0.001667444641472282,0.6414041082703846,0.43602246091640806,0.9838535336158548,0.3553829819902038,1.0,2.425651713550649,0.5195564627429476
0.3895594663004016,0.06383360041377206,0.7167684275355632,0.9835888429533557,0.27896484503499797,0.8743427157766124,0.9933032903797534,0.7949748711928676,7.0,5.818422535714152,0.533174771641034
0.4771398620290034,0.2820265383507231,0.04232724034966362,0.8823334406652511,0.9899637667894446,0.4802295126762145,0.2492719340402637,0.9336727450520967,8.0,4.227670336991124,0.48679238309607487
0.0034782502416698113,0.589260581490934,0.029814425418938972,0.7121773970175285,0.2154330935062705,0.2934271031020679,0.878091341076038,0.9345167949483052,1.0,3.206340056390964,0.5366486066822512
0.6101701112328314,0.8442224748096776,0.9001476616311214,0.1584410629468861,0.9933838727496341,0.5592380754354522,0.5435401161487117,0.29639574873869323,1.0,3.041425403515831,0.5663006917794113
0.1926020161220775,0.6679604671650946,0.10900937853727044,0.7285743076892746,0.033931893368985944,0.5870197102987258,0.21632575705227108,0.7771351794158189,1.0,0.6333268702431396,0.5944943816274729
0.4352182906530242,0.4064583779174248,0.9192988781809119,0.1059308940463306,0.8005987400139581,0.631745312710571,0.3714447736582499,0.5441800998446933,7.0,4.548948052389912,0.4395089214009574
0.27000159451454175,0.3923463658347036,0.7458345701541765,0.5749196598333326,0.4126598555652533,0.7675231179634523,0.7351307495082581,0.20258766621383173,1.0,2.079272730085368,0.5386926468621793
0.22423705335005073,0.15739720228881293,0.4023726706545043,0.24135673074834285,0.8540745953206346,0.1870163900088968,0.1081411478819233,0.10713139474768052,1.0,1.6424618827762236,0.5625163187537082
0.16662724547906071,0.914064217957453,0.2819964001357622,0.4328922605871134,0.2110786028746462,0.3433211444129989,0.9553489998757443,0.6957715485690202,2.0,2.2608160511425317,0.4059679850482655
0.8347536239869618,0.742072788297795,0.8053156210921651,0.8861740598136478,0.37251829184458896,0.7736398476575811,0.31217661123168505,0.9786399777440792,5.0,4.054818044720688,0.471904059678861
0.5181707430922399,0.5916907839245265,0.22011769701779849,0.038704076596690395,0.508879883022335,0.3521327028031185,0.32074853444829465,0.5436366618338067,3.0,3.0435375929574873,0.4585092690161187
0.4438463917224995,0.13327435648833197,0.5630419313639897,0.340067567883102,0.9455169396197997,0.8188601264063202,0.2629735355387789,0.9060183407947563,8.0,4.03440428516771,0.4785335392129725
0.5154005542634703,0.10598753900962488,0.3858980684655169,0.14290721844541598,0.6803290342851532,0.9846896595134964,0.11806513205969127,0.6408926276697287,4.0,3.554523913592047,0.5412297241531926
0.3616107871549602,0.9467370056833553,0.747082122639009,0.5290951394560225,0.5219254647388246,0.2746717663033196,0.6783302190861579,0.6609941154754146,1.0,3.4429072423811906,0.5508094185343195
0.6190717209871313,0.8736724767466757,0.636737844773309,0.0855792642026798,0.31750486388919663,0.3356478577163846,0.10807238299363986,0.033846104563241886,4.0,2.0563171656304435,0.4329636695125807
0.6395455503955327,0.901581827309748,0.47279434257033903,0.4387999244590819,0.22809189002115904,0.9726344842117568,0.8884859696137211,0.7830092372927603,4.0,4.475428629679471,0.5749068870679668
0.8934528617274292,0.910298752977319,0.9624414924563286,0.03179168783197317,0.5388247546172312,0.48051355955423203,0.7398286781231134,0.5821953377870862,1.0,3.911644828626616,0.44706508799065964
0.5353561137000622,0.34173842152175127,0.13821701083155424,0.8506313968245026,0.5142144128329711,0.9823996581729552,0.5932800230116783,0.9628349484256862,9.0,5.365212969453422,0.5940443148215283
0.6791163326262679,0.038647620796723126,0.42600378938479344,0.18764328894673998,0.04373647604640618,0.8083749372414306,0.22624244489361245,0.29525008924329854,5.0,3.86334051514243,0.4394237801855274
0.3997680987222617,0.09596138893571171,0.7628439612467561,0.023227917259231012,0.5827889198713134,0.5384249111532533,0.3401551513670793,0.1948615419930657,2.0,1.4658354908468652,0.40586315300498765
0.4250623685660092,0.4212271114292758,0.7095320707302271,0.16726009823652233,0.45222161743516454,0.0484485216230105,0.8943943618137962,0.039956674419673655,1.0,2.0940353917455683,0.5474591356762913
0.6373601934217252,0.3190130692860872,0.536739625695408,0.47154220188226614,0.5189080906130158,0.33546878052641427,0.8838867815763135,0.2385517676405795,8.0,4.586884999509471,0.5553956171106247
0.9843708651032733,0.6911323201734845,0.755295128026705,0.1873004480399021,0.8448089388064798,0.16622661188056953,0.565901804229554,0.5922899574014681,3.0,5.5830170122318,0.5573320148492188
0.9027508404675101,0.6824288446111882,0.43771855580106267,0.35966512715388943,0.5622220020489042,0.3038752500664552,0.6230727033694964,0.4747146043594157,1.0,3.149210630841317,0.40414197111037
0.7625049350063545,0.6786980532498824,0.888785341918917,0.9453281852594381,0.245147828475887,0.5354967986898513,0.9362482740217054,0.3444721035116862,4.0,4.119192094770574,0.4509037788884313
0.35982836389753203,0.6101522947757153,0.2158059664723656,0.21154537267533924,0.12198898984487594,0.9334662281914782,0.5563317828830597,0.7126883152903805,3.0,2.7452050608037295,0.4530414493315716
0.1961180075596588,0.8662736978186061,0.2970297679326961,0.9061781516692976,0.012383521223588878,0.9269596024543773,0.6235750300762496,0.8771507220238123,3.0,2.8993541900628013,0.5153840763441334
0.47405576810029104,0.12154958456533271,0.35926008155979716,0.21200153215885864,0.3256264522003022,0.35979464685358287,0.6181902720686764,0.9239267025643034,1.0,2.676379675121852,0.4998417584613344
0.6227509311966694,0.925813808310808,0.06497352543989732,0.14556959651615997,0.20206694214111187,0.7098557039249072,0.27639619668390236,0.5473731890082241,5.0,1.9988195945095686,0.40693358466181095
0.7556535243271756,0.9791730355523983,0.803917341095843,0.05586158159069832,0.7128768903164534,0.611643669848299,0.3577605714773905,0.3989689677521189,4.0,4.14344667098288,0.5819465107591608
0.47151314637952735,0.25305635987836683,0.0008932066331707178,0.5738544935214295,0.017088499767024423,0.004748626321047444,0.1852082715528106,0.45227245475370825,1.0,0.14620319389728342,0.5478750980946436
0.6599384445888316,0.6605349235556576,0.6586704550740519,0.6345360865621215,0.9207372729828356,0.7198554293730297,0.4622723475461743,0.17737906815052118,5.0,4.788774562825402,0.43844850698773646
0.012399154704395898,0.9098924562975044,0.9703267750741712,0.16106764972854337,0.8925485420298197,0.42701519942917154,0.6934703701926894,0.7839467011889575,1.0,3.996754427077204,0.49322482616856445
0.40527071560397143,0.3494725528152417,0.3103601349143166,0.4428523319288562,0.7719796140817377,0.35025389901331605,0.1239666563947559,0.568334001252914,7.0,4.465447508963656,0.5087539795021814
0.40351891218717206,0.5055257156894793,0.9633964659789648,0.629413483315262,0.9500927266751747,0.5834660811331518,0.6858982704005107,0.8718779212133306,1.0,3.3837785464458765,0.5173082731592465
0.5664355474913249,0.8156295633245014,0.5656089988264829,0.6755050772276538,0.8675687929137758,0.6383326075946004,0.2882376014025907,0.890425209871693,1.0,2.969748783943972,0.5478443447147745
0.016662482152211777,0.41170845715265625,0.5801529377131225,0.9986283107755968,0.6244080137767829,0.1428249388098991,0.6078833679695381,0.49069605158795526,1.0,2.8505557267994126,0.5535420934316617
0.26139229031132394,0.6513890493017108,0.5771910744348413,0.5422219610075206,0.30835268569277485,0.9278281476222546,0.35822490506364013,0.055017921040953266,8.0,5.137647384928566,0.4428043486664065
0.49626327070686405,0.1049833025657716,0.5029913536866472,0.29110486475292585,0.7016546571649604,0.2897882167294876,0.8088199354468925,0.188319535127628,1.0,1.4233660277529077,0.5598629548378907
0.018001060096505817,0.6291142238735857,0.33270952619761696,0.05665001716627405,0.15746018882704882,0.3576621000628464,0.31176363419540243,0.5238645906314532,1.0,-0.15644990732444675,0.5746283453747832
0.7727919894349373,0.6994137970650011,0.5012630565009436,0.7188075359092496,0.6466305274798699,0.17302689312525565,0.5817402418446916,0.5661201960309804,2.0,3.0886250773884845,0.46428841580711944
0.8631016010823196,0.1224187295888064,0.794503319812883,0.055786011996822094,0.3946270460904773,0.07136176731123711,0.9878201504382041,0.39258402415504623,1.0,3.785887904371407,0.5501648391075914
0.059613758343830314,0.15330482265921164,0.7345315890518846,0.7535279087335447,0.9740726398315513,0.16950366108919002,0.23419643411295354,0.7588773006356555,7.0,5.174339668792541,0.5274557343846366
0.7456545339929892,0.474757678734114,0.378506437106373,0.8077819791157723,0.6407512055442603,0.6538981722653009,0.8807254444590428,0.19158460037213332,1.0,2.8293537748591673,0.4221957203070713
0.9895941175063951,0.009949268679850798,0.8082824747365231,0.3946417374648503,0.29086020446533745,0.9779123771142376,0.7554135658346232,0.017779239106369915,5.0,2.4666157696818884,0.5198919631393509
0.8279191782855256,0.6805774434260503,0.5288149304916892,0.25674283766250994,0.616562998017791,0.3196635342410772,0.6096162394290321,0.20759877263047888,7.0,4.189045591153551,0.4900391733034784
0.2201575284548174,0.26908227272732776,0.8406681695406532,0.8411635512635905,0.8130831807617381,0.07365022915553743,0.7095732826278771,0.9914993651800733,1.0,1.997848111921642,0.4026025257723001
0.7466257700419144,0.830222487904571,0.9759927062728361,0.3121835774173515,0.602008592701688,0.8446096672469084,0.4859451665092077,0.0605792983852218,1.0,1.6787686912557875,0.5211983515707004
0.5312518556241322,0.06191645889827224,0.6749342356204734,0.63248649889528,0.8764859889630611,0.46220314596830137,0.4661656745930951,0.7359584990980315,9.0,6.3019831717420445,0.5885353019456496
0.38878347381685996,0.9517360372717815,0.9280985771236702,0.34873881713477883,0.7636558353878715,0.9649744048907875,0.8184321044620222,0.31359606037122434,1.0,3.139999883606151,0.45691002640065737
0.25781009241428576,0.9205677398997585,0.7716702086312597,0.5728987273984348,0.9024146190794505,0.4635675513111893,0.5021931364674843,0.859635587741452,1.0,4.312555157717939,0.5109992174811376
0.9728563264412677,0.9260887123208567,0.8057499471452435,0.5325367086687655,0.8640615213058078,0.5618758708049443,0.08452440735394162,0.3255217960640302,1.0,4.607154561155122,0.526574470008564
0.12409760962526784,0.9625194179023713,0.9671841433319496,0.5401164569243587,0.17815385687727803,0.8613356179092332,0.16088626614593504,0.3657823431109726,1.0,3.2403026521592753,0.5610627947595417
0.5844236384811238,0.9040637455759586,0.42375879483436296,0.794914792949175,0.02428492762002854,0.9015046022534143,0.2617025224934447,0.38871167861618305,1.0,2.547227276210403,0.4951050909338051
0.45018388898734174,0.9640814897556997,0.7010309972212216,0.47752646016998423,0.9472982807051742,0.8219931452448485,0.610201041320758,0.3889492066828776,1.0,3.70581964727713,0.41670110706408514
0.2914447516759451,0.8333239133184063,0.7488721544919957,0.5592152544571651,0.5325772523497041,0.7748513899599906,0.1893480007231434,0.15461550189445428,1.0,5.569195326403056,0.5448013668751744
0.15565544543217402,0.19433129993387754,0.43506845148675777,0.08739765816510248,0.8143960026580715,0.27890226613422464,0.24403099969896702,0.7083617110313313,1.0,2.4966609410821072,0.4532821950480393
0.7121968465740981,0.5704569325673106,0.8488431182826576,0.6251264970570602,0.8542972473029821,0.19023638717622027,0.5604117142724057,0.7972534408137852,1.0,3.16366010332008,0.4338726571308645
0.10079431908640757,0.31454796408335084,0.6390326761784072,0.21953583430077916,0.06034510491731715,0.2102337513678635,0.46465908096370545,0.21096487552851806,1.0,1.5289150623177559,0.5077867388630355
0.664251264082259,0.46288984212560746,0.6488579016187707,0.7902096128719339,0.33016057758519657,0.9670059289970231,0.8291803785243136,0.6126665579026539,9.0,5.675242210849952,0.4224276622501153
0.005800836509478602,0.3726161562775322,0.5860610663737146,0.932182408645583,0.05911728054896981,0.6448423367686943,0.6743125447635635,0.49519382291742486,9.0,5.190753176844897,0.5606640361270343
0.8422808869059781,0.8734178412257835,0.4591394555527153,0.7313442764998257,0.12934995151648254,0.9334404799285093,0.25539124649944434,0.446358501634847,8.0,4.206254136478559,0.45355096954968627
0.38838101614513654,0.40809085783029464,0.17315345292385353,0.03912107184710478,0.7972640136219127,0.01419075187419705,0.6186964470906469,0.5871617531563739,1.0,1.3836257026635206,0.5642495335172207
0.6736233103237397,0.2933130034239796,0.9302531831666664,0.004516796495217856,0.9747110929127356,0.1277338645320384,0.5653234471439859,0.7944258662067067,1.0,4.0325854384012345,0.4514072023401838
0.1935385151388368,0.8572863858721051,0.5972692042473515,0.5309089573756246,0.3283340303303245,0.6077052795221645,0.8952077052935983,0.08595003481720098,5.0,3.116721504065677,0.5306636131968145
0.7409373530700197,0.1842148143449246,0.864121392206232,0.8439886660581837,0.3563001311305438,0.6130673102253708,0.21107360562689892,0.7228174263350025,1.0,3.386492477152326,0.5799119893613582
0.7208609002248467,0.796005516093003,0.6675158595483611,0.3093373707043726,0.0923375816582086,0.3844678658863978,0.9361037582170311,0.74733778011978,1.0,2.8709934624545683,0.5053128304514933
0.12373414436141617,0.6512912978135781,0.7333589594830864,0.3512591919864033,0.8504693974211366,0.452482264139462,0.4003226124318746,0.0979076177896443,1.0,4.050263727371931,0.5173493502811795
0.459380487235148,0.6165454199591491,0.4651533509751582,0.3583953253145985,0.8346489214575822,0.19706788300802158,0.8135155935982296,0.1333475607553023,1.0,2.5786740219268536,0.5154483652784624
0.1362719005156121,0.39768925514599707,0.9889897854729635,0.769119508671467,0.2757535213334119,0.5456101035576815,0.28240752454319873,0.23273884838628023,1.0,2.222560449634102,0.5310078545454617
0.5140453966155429,0.9292868282182518,0.27059255117476855,0.48658499808731326,0.4242487342465211,0.15179321503819432,0.9606871436944907,0.046881813895193636,1.0,1.8815724201546022,0.5539512039191892
0.671338320587808,0.263043634741021,0.8645320486708231,0.28119072054811256,0.04869320597213134,0.7712484218706401,0.2364018965992476,0.44118999421747684,2.0,2.513799159512551,0.548422263152689
0.7138059275034319,0.7670532512412771,0.19659812373185714,0.7840399859119502,0.33111442069537966,0.03484837349433134,0.08399390963709952,0.8725490732340988,9.0,3.931201120385481,0.4262137402450109
0.5067135611949158,0.4208429255450553,0.7813698494658053,0.39251956540205635,0.42470053389643336,0.891453404698143,0.21303377075404817,0.2970831559072742,1.0,2.1706256677900466,0.5010736248675663
